Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2020-01-21,Dinner,628.1,22.4,0.0,0.1,0.0,0.0,1170.0,168.5,246.5,77.4,2.9,4.1,32.0,21.2,82.0,4.3,11.2,
2020-01-21,Snacks,1530.7,67.8,26.3,0.0,0.0,0.0,58.8,745.0,255.0,114.9,11.2,69.7,24.8,2.0,0.0,15.0,20.2,
2020-01-22,Breakfast,300.0,16.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,31.2,2.0,3.0,9.2,0.0,0.0,0.0,4.0,
2020-01-22,Dinner,995.0,33.4,5.5,0.0,0.0,0.0,453.2,1582.0,246.0,110.8,4.3,3.8,64.6,17.0,14.0,6.0,78.0,
2020-01-22,Snacks,1372.6,74.8,24.6,0.0,0.0,0.0,50.0,855.0,544.0,104.2,13.2,48.8,34.2,2.0,0.0,6.4,12.4,
2020-01-23,Breakfast,775.0,37.5,8.0,0.0,0.0,0.0,12.5,248.8,200.0,84.7,6.5,32.3,31.7,0.0,0.0,22.8,12.0,
2020-01-23,Dinner,1973.5,113.5,58.0,5.5,22.0,0.0,495.0,7315.5,2816.0,65.5,5.0,3.0,99.5,11.0,16.5,11.0,55.0,
2020-01-23,Snacks,879.8,51.8,21.0,3.4,8.5,0.0,39.3,483.8,428.5,91.7,9.6,49.4,21.6,1.4,0.0,16.7,22.0,
2020-01-24,Breakfast,1020.0,55.0,8.5,0.0,0.0,0.0,0.0,5.0,0.0,107.6,8.0,16.0,30.6,0.0,0.0,2.0,16.0,
2020-01-24,Dinner,451.8,24.0,10.7,0.8,3.2,0.0,82.6,1136.7,409.6,27.9,2.1,0.9,20.2,1.6,2.4,1.6,8.0,
2020-01-24,Snacks,650.0,43.2,20.8,0.0,0.0,0.0,85.0,181.6,170.0,61.2,4.5,40.0,10.0,3.2,0.0,8.4,9.2,
2020-01-25,Breakfast,1130.0,44.5,7.1,7.5,3.0,0.0,45.0,230.0,0.0,158.8,6.5,31.0,25.3,22.5,0.0,5.0,16.0,
2020-01-25,Dinner,1464.6,73.5,30.4,0.2,1.8,0.0,166.5,2658.5,58.0,140.2,11.8,27.7,59.6,125.5,42.0,70.5,36.5,
2020-01-25,Snacks,524.5,23.0,10.2,0.6,4.8,0.0,60.0,501.7,120.0,75.5,2.7,33.2,4.9,30.0,26.3,4.8,12.6,
2020-01-26,Breakfast,1428.5,41.2,7.8,7.5,3.0,0.0,70.0,1708.1,1014.4,223.4,15.2,75.2,59.9,34.2,0.0,52.3,33.4,
2020-01-26,Dinner,2317.1,94.9,44.6,0.2,1.8,0.0,323.2,4966.6,458.0,265.6,22.0,30.9,101.8,190.5,55.0,63.5,51.2,
2020-01-26,Snacks,3390.0,164.6,74.2,2.0,5.0,0.0,275.0,852.5,85.0,465.8,37.8,187.7,40.5,12.3,0.0,44.0,97.5,
2020-01-27,Breakfast,554.0,18.8,3.2,0.0,0.0,0.0,12.5,390.8,347.0,73.4,4.8,20.2,28.4,2.8,0.0,21.6,9.6,
2020-01-27,Dinner,315.4,11.4,3.8,0.0,0.0,0.0,0.0,722.0,0.0,49.4,3.8,0.0,7.6,0.0,0.0,57.0,57.0,
2020-01-27,Snacks,1206.0,100.0,60.8,0.0,0.0,0.0,50.0,818.0,0.0,135.2,4.4,84.8,8.8,2.0,0.0,4.0,28.4,
2020-01-28,Breakfast,932.0,31.2,5.4,0.0,0.0,0.0,12.5,712.8,494.0,134.0,8.8,30.4,39.0,5.6,0.0,24.4,17.6,
2020-01-28,Dinner,669.4,29.4,1.9,0.0,0.0,0.0,75.9,1618.9,246.0,75.0,4.0,3.2,8.6,17.0,14.0,6.0,78.0,
2020-01-28,Snacks,1398.5,69.1,29.0,2.4,6.0,0.0,87.5,768.5,216.0,177.6,17.9,67.2,27.8,3.5,0.0,26.8,41.7,
2020-01-29,Breakfast,897.0,30.4,5.4,0.0,0.0,0.0,12.5,1044.8,641.0,138.1,13.4,49.5,37.1,8.4,0.0,31.2,26.8,
2020-01-29,Dinner,1008.7,56.2,8.0,6.5,11.2,0.0,447.0,1580.4,623.0,78.0,6.5,9.6,31.7,27.8,14.0,12.9,91.1,
2020-01-29,Snacks,1193.0,67.4,26.9,4.8,12.0,0.0,25.0,1523.0,432.0,116.5,13.9,37.5,40.7,1.0,0.0,29.0,38.6,
2020-01-30,Breakfast,931.0,35.1,5.9,0.0,0.0,0.0,12.5,721.3,494.0,130.1,11.2,40.8,38.4,5.6,0.0,27.8,22.4,
2020-01-30,Dinner,727.5,47.5,14.2,0.0,0.0,0.0,154.0,758.8,0.0,30.4,4.0,2.8,46.7,8.8,115.4,6.9,14.3,
2020-01-30,Snacks,1081.5,52.7,18.7,2.4,6.0,0.0,0.0,1160.0,336.0,115.3,10.5,39.4,35.1,26.3,26.3,18.0,33.3,
2020-01-31,Breakfast,878.0,30.7,5.0,0.0,0.0,0.0,0.0,330.5,147.0,135.6,8.2,23.3,22.9,2.8,0.0,6.2,16.4,
2020-01-31,Dinner,830.0,53.4,15.8,0.0,0.0,0.0,167.5,904.0,0.0,36.8,4.4,3.1,52.4,8.8,116.0,7.2,15.2,
2020-01-31,Snacks,1097.0,60.9,13.4,0.0,0.0,0.0,0.0,1986.5,0.0,101.8,15.4,11.4,32.8,0.0,5.0,3.0,24.7,
2020-02-01,Breakfast,861.0,38.2,10.1,0.0,0.0,0.0,15.0,368.0,63.0,113.7,5.2,30.1,20.7,11.2,4.0,3.2,14.4,
2020-02-01,Lunch,568.0,21.2,4.3,0.0,0.0,0.0,27.2,629.0,0.0,68.4,3.4,5.1,24.7,10.2,3.4,34.0,17.0,
2020-02-01,Dinner,691.8,30.5,7.3,0.8,1.1,0.0,52.5,68.4,97.2,57.4,1.8,2.1,43.9,17.7,93.0,6.3,19.9,
2020-02-01,Snacks,761.0,43.6,16.7,0.0,0.0,0.0,33.0,377.0,0.0,72.5,5.7,32.8,17.3,1.0,0.0,8.2,20.6,
2020-02-02,Breakfast,1055.0,34.1,5.8,0.0,0.0,0.0,12.5,790.3,525.5,160.5,11.6,42.3,40.8,6.2,0.0,28.4,23.2,
2020-02-02,Dinner,2853.3,135.6,44.5,0.3,3.3,0.0,131.1,3928.7,108.7,258.3,16.0,36.6,137.8,190.5,50.0,81.9,39.5,
2020-02-02,Snacks,2694.5,127.2,60.1,0.0,0.0,0.0,186.0,1226.0,120.0,326.7,21.8,207.9,31.5,31.3,26.3,40.0,65.7,
2020-02-03,Breakfast,790.0,30.1,4.8,0.0,0.0,0.0,12.5,330.3,315.5,104.6,7.6,30.3,33.9,2.2,0.0,24.4,15.2,
2020-02-03,Dinner,430.0,15.0,3.0,0.0,0.0,0.0,100.0,930.0,470.0,38.0,0.0,0.0,34.0,0.0,0.0,50.0,8.8,
2020-02-03,Snacks,1162.7,67.5,31.5,0.0,0.0,0.0,108.4,886.3,0.0,133.8,7.9,60.7,15.5,7.0,0.0,11.3,31.2,
2020-02-04,Breakfast,1106.0,35.2,5.8,0.0,0.0,0.0,12.5,436.8,368.0,159.8,7.2,24.4,42.8,3.2,0.0,22.0,14.4,
2020-02-04,Dinner,430.0,15.0,3.0,0.0,0.0,0.0,100.0,930.0,470.0,38.0,0.0,0.0,34.0,0.0,0.0,50.0,8.8,
2020-02-04,Snacks,1240.7,92.5,51.4,0.0,0.0,0.0,53.4,1091.3,0.0,137.9,7.1,77.1,14.9,2.0,0.0,5.3,30.4,
2020-02-05,Breakfast,963.0,38.6,5.9,0.0,0.0,0.0,12.5,267.8,284.0,126.9,9.6,37.6,37.9,1.6,0.0,26.4,19.2,
2020-02-05,Dinner,832.0,54.0,4.8,0.0,0.0,0.0,160.0,2842.0,752.0,69.8,6.0,14.0,58.6,0.0,0.0,80.0,9.3,
2020-02-05,Snacks,1230.3,70.9,37.7,0.0,0.0,0.0,114.1,624.1,0.0,115.0,6.2,73.9,11.0,3.3,0.0,11.8,25.3,
2020-02-06,Breakfast,740.0,30.5,5.0,0.0,0.0,0.0,0.0,467.5,210.0,107.0,9.0,25.5,20.5,4.0,0.0,7.0,18.0,
2020-02-06,Dinner,567.0,18.5,3.7,0.0,0.0,0.0,40.0,4097.0,188.0,43.7,0.0,27.5,57.4,0.0,0.0,20.0,0.3,
2020-02-06,Snacks,1826.4,33.9,15.0,0.0,0.0,0.0,174.3,1412.5,120.0,64.7,3.4,44.7,11.5,27.6,26.3,5.2,10.8,
2020-02-07,Breakfast,680.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,4.0,6.0,20.0,0.0,0.0,0.0,8.0,
2020-02-07,Lunch,642.5,32.9,7.2,2.9,5.5,0.1,558.0,744.0,207.0,56.7,3.7,7.3,34.3,16.2,0.0,10.1,35.6,
2020-02-07,Dinner,1088.0,29.8,4.2,0.0,0.0,0.0,68.0,1110.0,282.0,77.8,4.0,2.4,25.0,0.0,0.0,30.0,0.5,
2020-02-07,Snacks,915.0,13.8,7.2,0.0,0.0,0.0,104.5,731.9,120.0,31.1,0.8,24.5,4.0,27.6,26.3,2.6,2.8,
2020-02-08,Breakfast,1189.1,55.9,12.5,1.9,4.2,0.0,309.8,706.4,121.4,141.8,5.4,40.6,31.7,9.3,0.3,14.2,24.7,
2020-02-08,Dinner,957.0,51.0,30.0,3.0,12.0,0.0,270.0,3940.5,1536.0,15.6,12.6,0.0,69.9,289.5,166.5,69.0,93.0,
2020-02-08,Snacks,1188.5,42.2,24.6,0.0,0.0,0.0,185.0,2118.8,120.0,84.1,1.5,66.9,50.6,35.3,26.3,61.2,8.3,
2020-02-09,Breakfast,1809.2,98.5,27.5,6.3,12.6,2.3,471.2,2127.8,862.9,160.9,7.4,52.5,80.0,51.6,0.5,64.7,31.0,
2020-02-09,Dinner,1386.4,54.1,14.9,7.1,3.1,0.0,160.9,1550.9,1871.1,165.6,13.2,54.2,49.5,59.7,131.8,25.9,67.6,
2020-02-09,Snacks,541.1,21.5,7.1,0.0,0.0,0.0,0.0,90.3,0.0,83.7,0.2,19.6,3.8,0.0,0.0,0.0,0.0,
2020-02-10,Breakfast,628.1,34.0,6.7,1.9,4.2,0.0,309.8,253.9,121.4,61.5,4.6,14.4,22.9,9.3,0.3,9.2,15.1,
2020-02-10,Dinner,947.5,45.3,7.7,0.0,0.0,0.0,75.0,622.0,512.3,102.1,1.8,28.8,36.9,7.0,0.0,23.6,7.2,
2020-02-10,Snacks,512.6,28.4,14.3,0.0,0.0,0.0,32.5,536.2,0.0,56.0,2.8,28.7,8.3,1.3,0.0,2.6,6.5,
2020-02-11,Breakfast,448.1,23.5,5.2,1.9,4.2,0.0,309.8,246.4,121.4,40.5,1.6,3.9,18.4,9.3,0.3,6.2,9.1,
2020-02-11,Dinner,1702.7,69.0,25.8,0.0,0.1,0.0,185.0,3050.5,1100.6,205.3,22.8,66.8,64.4,16.6,14.6,93.1,94.5,
2020-02-11,Snacks,935.0,38.5,7.0,0.0,0.0,0.0,75.0,410.0,0.0,140.0,6.0,77.5,18.5,0.0,2.0,11.0,25.0,
2020-02-12,Breakfast,888.1,37.5,7.2,1.9,4.2,0.0,334.8,394.0,521.4,88.5,5.6,35.5,54.4,9.3,0.3,47.8,17.1,
2020-02-12,Dinner,1148.4,68.4,14.4,4.0,0.0,0.0,167.0,2220.4,417.0,90.9,12.9,44.6,40.8,21.0,18.0,13.6,93.2,
2020-02-12,Snacks,947.5,50.6,14.8,0.0,0.0,0.0,62.5,281.9,272.0,109.0,7.0,57.9,25.2,1.3,2.0,10.6,17.3,
2020-02-13,Breakfast,885.1,63.8,12.1,2.8,6.3,0.0,464.6,383.1,182.2,53.3,9.0,26.6,35.3,13.9,0.4,14.8,26.8,
2020-02-13,Dinner,1181.8,79.6,16.0,4.8,0.0,0.0,146.0,2113.8,246.0,74.2,19.8,27.8,47.1,21.8,18.8,10.8,87.6,
2020-02-13,Snacks,660.0,19.1,7.7,0.0,0.0,0.0,91.0,449.4,0.0,40.8,1.5,26.8,4.3,1.3,0.0,4.1,5.8,
2020-02-14,Breakfast,982.1,32.9,7.3,2.8,6.3,0.0,477.1,450.4,382.2,129.0,4.8,27.9,44.3,13.9,0.4,33.0,18.4,
2020-02-14,Dinner,1065.4,51.9,21.9,0.2,2.2,0.0,105.5,2111.3,72.4,113.2,10.0,27.7,36.6,126.3,42.0,73.4,33.3,
2020-02-14,Snacks,1222.5,74.1,30.3,0.0,0.0,0.0,125.5,395.9,612.0,87.0,9.0,53.9,26.2,4.3,0.0,8.6,4.3,
2020-02-15,Breakfast,542.0,35.6,5.5,0.0,0.0,0.0,0.0,6.0,0.0,45.2,5.8,13.5,17.0,0.0,0.0,2.4,11.6,
2020-02-15,Lunch,911.9,35.2,14.7,0.2,2.2,0.0,71.2,1911.8,72.4,122.2,3.4,24.3,25.9,6.3,2.0,20.9,14.1,
2020-02-15,Dinner,1365.0,56.0,17.3,2.4,12.2,0.0,73.5,2625.0,262.5,154.0,4.6,17.5,56.0,0.0,0.0,73.5,42.0,
2020-02-15,Snacks,860.0,27.0,17.0,0.0,0.0,0.0,136.0,772.0,112.5,76.5,0.0,72.5,2.0,4.0,0.0,8.0,4.0,
2020-02-16,Breakfast,2055.2,110.2,24.9,3.8,8.4,0.0,700.6,2186.8,272.8,198.0,11.2,70.4,78.2,32.2,100.6,35.2,40.2,
2020-02-16,Dinner,1827.4,78.1,26.4,4.0,2.4,0.0,119.7,2555.6,52.5,239.6,18.1,143.6,54.5,12.3,111.5,21.4,18.6,
2020-02-16,Snacks,442.0,20.1,4.0,0.0,0.0,0.0,0.0,464.0,0.0,49.5,3.6,12.6,17.5,0.0,2.0,6.0,15.2,
2020-02-17,Breakfast,1643.2,63.6,15.1,5.6,12.6,0.0,941.7,1498.0,879.4,201.3,9.0,35.9,71.7,33.8,0.8,43.6,35.6,
2020-02-17,Dinner,1331.9,66.0,11.5,2.0,0.0,0.0,97.5,1559.1,0.0,121.7,10.6,53.5,57.4,7.0,2.0,27.0,16.5,
2020-02-17,Snacks,1212.0,75.7,25.5,0.0,0.0,0.0,100.0,661.0,204.0,109.9,7.9,44.9,33.9,4.0,2.0,15.0,23.2,
2020-02-18,Breakfast,1379.6,75.3,12.8,1.9,4.2,0.0,322.3,617.7,452.7,135.5,13.3,46.0,54.4,11.8,0.3,33.5,32.5,
2020-02-18,Dinner,1235.4,43.5,10.1,0.2,2.2,0.0,135.5,2835.3,72.4,155.4,14.8,21.9,58.6,128.3,51.6,32.2,57.3,
2020-02-18,Snacks,1036.0,64.9,27.9,0.0,0.0,0.0,130.0,992.0,0.0,90.7,4.7,28.1,28.7,4.0,0.0,10.6,16.8,
2020-02-19,Breakfast,726.1,40.7,7.7,1.9,4.2,0.0,309.8,256.4,121.4,69.9,6.0,18.5,25.8,9.3,0.3,10.2,17.9,
2020-02-19,Lunch,774.7,44.3,25.0,3.2,12.4,1.2,283.2,350.4,1132.2,18.6,3.4,9.9,73.9,23.2,41.6,22.0,30.9,
2020-02-19,Dinner,855.0,37.5,7.5,0.0,0.0,0.0,26.3,1470.0,0.0,100.5,3.0,2.3,27.0,0.0,0.0,0.0,0.0,
2020-02-19,Snacks,455.5,24.6,3.1,0.0,0.0,0.0,0.0,107.3,0.0,43.6,2.1,11.3,17.8,0.0,2.0,6.9,13.4,
2020-02-20,Breakfast,978.6,43.7,10.8,1.9,4.2,0.0,322.3,777.7,452.7,110.2,7.0,34.3,43.1,11.8,0.3,29.5,18.9,
2020-02-20,Dinner,552.5,38.2,15.0,2.8,2.8,0.0,102.0,993.8,3.0,17.1,5.3,6.7,36.7,19.2,110.4,5.6,9.0,
2020-02-20,Snacks,1151.0,82.2,35.0,0.0,0.0,0.0,175.0,508.0,0.0,97.2,4.6,51.8,16.6,7.0,2.0,21.2,21.8,
2020-02-21,Breakfast,778.6,30.2,6.6,1.9,4.2,0.0,322.3,717.7,505.2,92.2,5.5,23.8,40.1,12.8,0.3,28.5,16.9,
2020-02-21,Dinner,877.5,43.7,9.3,0.0,0.0,0.0,61.8,1510.3,0.0,97.1,6.7,7.5,29.2,8.8,108.0,5.2,9.2,
2020-02-21,Snacks,1099.8,74.0,30.5,0.0,0.0,0.0,156.3,528.3,0.0,104.2,5.1,43.1,17.1,6.3,0.0,20.7,18.1,
2020-02-22,Breakfast,799.0,22.8,9.1,0.0,0.0,0.0,12.5,1305.8,609.5,130.7,8.8,45.2,29.7,7.8,0.0,26.6,15.6,
2020-02-22,Dinner,1694.3,78.1,11.5,1.9,12.0,0.0,115.7,3077.5,144.8,205.1,8.7,19.7,49.6,88.1,43.5,14.6,34.0,
2020-02-22,Snacks,1295.0,79.0,28.1,1.5,2.0,0.0,125.0,546.5,0.0,83.0,4.3,36.8,25.3,5.0,0.0,12.5,17.0,
2020-02-23,Breakfast,1510.8,74.8,15.7,5.1,11.2,0.0,841.1,737.9,524.8,145.1,8.0,32.9,69.1,24.7,0.8,39.6,31.7,
2020-02-23,Dinner,1567.0,46.8,10.8,1.9,3.7,0.0,529.5,2187.5,138.0,129.1,2.0,5.0,80.9,10.8,2.0,14.8,46.3,
2020-02-23,Snacks,708.5,50.8,5.2,2.2,6.7,0.0,0.0,207.4,186.8,46.9,4.1,5.3,24.4,0.0,0.2,3.4,20.1,
2020-02-24,Breakfast,910.4,37.0,9.4,2.0,4.4,0.0,325.2,958.7,400.5,122.1,7.5,24.1,29.9,14.9,0.3,11.8,20.6,
2020-02-24,Dinner,864.0,23.2,4.6,3.1,11.2,0.0,372.0,416.5,228.5,65.2,1.7,1.3,35.6,15.6,10.4,8.3,17.9,
2020-02-24,Snacks,1036.1,79.2,37.5,0.0,0.0,0.0,200.1,221.1,0.0,80.2,3.6,51.9,12.6,8.1,0.0,21.2,16.9,
2020-02-25,Breakfast,929.4,32.5,7.3,2.0,4.4,0.0,337.7,925.5,600.5,122.8,7.2,29.0,44.0,14.9,0.3,30.6,20.6,
2020-02-25,Dinner,1310.6,76.1,32.2,0.0,0.0,0.0,126.2,1995.3,0.0,111.2,8.5,21.8,49.1,167.9,36.8,28.2,30.7,
2020-02-25,Snacks,655.0,44.5,17.8,3.9,5.0,0.0,25.0,335.5,0.0,54.5,3.8,26.5,13.0,1.0,0.0,3.0,10.0,
2020-02-26,Breakfast,1053.6,42.1,9.6,3.0,6.6,0.0,500.4,1054.9,664.3,125.6,7.7,30.6,51.0,19.8,0.5,33.8,24.6,
2020-02-26,Dinner,1402.8,60.5,7.9,0.2,2.2,0.0,42.5,1338.3,413.7,170.7,6.0,19.7,52.3,106.3,34.0,23.4,13.3,
2020-02-26,Snacks,430.3,32.0,12.0,0.0,0.0,0.0,66.8,119.7,0.0,32.0,1.3,14.9,8.0,2.7,0.0,6.3,6.7,
2020-02-27,Breakfast,1053.6,42.1,9.6,3.0,6.6,0.0,500.4,1054.9,664.3,125.6,7.7,30.6,51.0,19.8,0.5,33.8,24.6,
2020-02-27,Dinner,1101.2,51.2,11.4,6.2,6.8,0.0,147.6,1446.8,1119.8,111.2,15.1,9.3,56.1,17.2,34.7,23.4,51.2,
2020-02-27,Snacks,1061.8,68.5,26.2,3.3,4.3,0.0,75.0,412.7,0.0,98.7,5.5,38.9,20.8,3.0,0.0,9.0,13.3,
2020-02-28,Breakfast,680.5,22.6,3.8,0.0,0.0,0.0,12.5,367.8,336.5,92.7,5.1,20.4,31.7,2.6,0.0,21.4,10.2,
2020-02-28,Dinner,1219.8,53.5,25.5,0.0,0.0,0.0,180.1,2789.3,720.0,104.1,19.2,7.6,86.6,23.3,15.6,102.6,84.0,
2020-02-28,Snacks,618.0,36.8,16.8,2.7,3.5,0.0,50.0,267.3,0.0,64.8,2.8,24.0,10.5,2.0,0.0,4.0,5.5,
2020-02-29,Breakfast,640.0,31.3,8.4,0.0,0.0,0.0,0.0,255.0,0.0,76.1,3.3,13.6,15.1,0.0,0.0,0.0,5.0,
2020-02-29,Dinner,2218.3,87.3,17.1,0.0,0.0,0.0,101.0,4261.0,520.0,257.1,34.9,54.7,95.2,33.8,30.4,104.0,108.6,
2020-02-29,Snacks,3228.5,122.3,52.9,1.9,2.5,0.0,274.0,2714.1,112.5,194.0,5.6,109.7,44.3,4.0,0.0,10.3,25.9,
2020-03-01,Breakfast,2010.3,85.3,18.6,5.0,11.0,0.0,825.6,1911.6,1064.8,243.1,16.2,52.8,84.7,34.7,0.8,45.6,47.9,
2020-03-01,Dinner,1654.4,61.5,8.7,0.0,0.0,0.0,61.5,2928.0,0.0,208.9,22.4,37.8,62.6,120.8,40.4,37.4,22.3,
2020-03-01,Snacks,822.3,62.5,27.9,0.0,0.0,0.0,138.8,173.7,0.0,63.6,3.5,40.3,11.3,5.6,0.0,16.5,14.0,
2020-03-02,Breakfast,786.4,29.9,6.6,2.0,4.4,0.0,337.7,626.5,464.0,92.9,4.6,21.2,40.1,12.3,0.3,28.0,15.4,
2020-03-02,Dinner,878.7,33.5,3.3,0.7,4.8,0.0,10.6,2097.0,625.1,97.4,21.6,24.5,47.0,32.6,292.2,33.7,20.8,
2020-03-02,Snacks,278.0,21.6,11.2,0.0,0.0,0.0,50.0,38.0,0.0,22.4,1.6,18.0,2.4,2.0,0.0,7.2,5.2,
2020-03-03,Breakfast,543.4,27.3,5.9,2.0,4.4,0.0,325.2,258.7,127.5,53.0,2.0,4.6,21.2,9.7,0.3,6.6,10.2,
2020-03-03,Dinner,984.6,51.1,16.3,1.5,9.1,0.0,85.2,470.5,453.2,92.2,7.2,13.7,38.4,49.3,44.8,11.2,12.7,
2020-03-03,Snacks,626.0,49.2,28.4,0.0,0.0,0.0,150.0,94.5,0.0,50.3,2.2,41.0,3.3,6.0,0.0,16.4,10.4,
2020-03-04,Breakfast,543.4,27.3,5.9,2.0,4.4,0.0,325.2,258.7,127.5,53.0,2.0,4.6,21.2,9.7,0.3,6.6,10.2,
2020-03-04,Lunch,279.4,12.4,2.0,1.2,2.3,0.0,237.5,498.8,86.3,24.9,2.0,1.5,12.9,76.8,35.0,4.5,7.1,
2020-03-04,Dinner,1420.9,70.5,23.8,0.3,2.4,0.0,67.2,2207.6,373.0,144.3,11.3,15.2,57.5,36.3,88.4,91.6,75.7,
2020-03-04,Snacks,1312.8,67.0,23.5,0.0,0.0,0.0,125.0,1026.5,120.0,158.8,6.5,50.6,25.2,31.3,28.3,12.0,17.7,
2020-03-05,Breakfast,685.1,48.3,12.7,3.1,6.6,0.0,517.9,714.1,613.3,38.0,6.1,19.4,28.7,15.6,17.5,9.8,14.2,
2020-03-05,Lunch,428.0,10.6,4.0,1.0,0.0,0.0,46.5,1184.0,0.0,53.3,4.0,21.8,30.8,0.0,0.0,0.0,15.2,
2020-03-05,Dinner,878.0,59.6,11.8,0.0,0.0,0.0,203.5,663.5,0.0,34.9,3.6,1.8,33.6,5.0,0.0,25.0,3.6,
2020-03-06,Breakfast,295.5,23.3,7.3,2.8,6.2,0.0,471.9,525.9,179.1,3.4,0.5,2.2,16.9,13.7,0.4,9.2,8.7,
2020-03-06,Lunch,253.9,15.8,8.8,0.2,2.2,0.0,31.7,506.8,72.4,21.0,0.0,12.7,7.5,4.3,0.0,14.9,0.5,
2020-03-06,Dinner,1278.8,49.8,13.4,1.2,2.3,0.0,152.5,2567.3,305.0,159.3,15.0,14.3,44.4,300.0,30.0,9.0,11.0,
2020-03-07,Breakfast,638.4,35.3,7.2,2.0,4.4,0.0,325.2,258.7,127.5,56.5,3.0,6.1,24.7,9.7,0.3,6.6,12.2,
2020-03-07,Lunch,373.9,14.3,7.0,1.2,2.2,0.0,81.2,884.8,72.4,24.7,4.0,2.1,34.9,4.3,0.0,14.9,20.5,
2020-03-07,Dinner,602.5,27.3,1.4,0.4,1.2,0.0,30.0,723.8,0.0,63.0,6.1,12.5,8.6,6.4,2.4,22.4,4.8,
2020-03-07,Snacks,203.0,15.6,7.2,0.0,0.0,0.0,25.0,25.0,0.0,16.4,1.6,13.0,2.4,1.0,0.0,5.2,4.2,
2020-03-08,Breakfast,2876.5,145.5,17.7,2.0,4.4,0.0,534.5,2565.9,620.0,315.5,10.2,65.0,95.6,12.3,62.7,33.1,26.6,
2020-03-08,Dinner,1564.9,77.5,22.2,2.7,6.6,0.0,65.7,2664.3,191.9,166.6,21.7,83.1,53.7,112.3,36.0,24.6,37.7,
2020-03-08,Snacks,1343.5,68.4,19.0,0.0,0.0,0.0,100.0,976.5,67.5,162.8,6.1,55.3,30.4,4.0,0.0,8.8,12.4,
2020-03-09,Breakfast,627.4,33.5,7.8,3.1,6.8,0.0,503.4,400.4,197.3,54.1,2.0,5.5,26.9,15.0,0.5,10.2,13.5,
2020-03-09,Dinner,1325.6,85.2,7.3,0.0,0.0,0.0,10.0,1592.8,0.0,84.3,11.9,34.9,58.5,0.0,6.0,0.0,13.0,
2020-03-09,Snacks,648.0,42.3,7.4,0.0,0.0,0.0,0.0,561.5,0.0,53.6,6.2,13.7,20.4,0.0,0.0,5.0,14.4,
2020-03-10,Breakfast,786.4,29.9,6.6,2.0,4.4,0.0,337.7,626.5,464.0,92.9,4.6,21.2,40.1,12.3,0.3,28.0,15.4,
2020-03-10,Dinner,1274.0,78.0,5.0,0.0,0.0,0.0,10.0,1462.0,0.0,81.0,8.0,34.0,63.0,0.0,0.0,0.0,10.0,
2020-03-10,Snacks,1308.0,90.3,19.3,0.0,0.0,0.0,25.0,724.5,0.0,103.1,11.2,36.0,36.9,1.0,0.0,14.5,27.4,
2020-03-11,Breakfast,829.4,32.5,7.3,2.0,4.4,0.0,325.2,856.7,400.5,112.8,7.2,20.2,29.0,14.9,0.3,11.8,20.6,
2020-03-11,Lunch,617.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.2,0.0,0.0,40.6,0.0,0.0,0.0,0.0,
2020-03-11,Dinner,1528.0,87.2,29.7,2.9,9.3,0.0,117.6,3245.5,300.6,135.2,12.4,50.4,52.9,118.8,36.0,67.1,46.4,
2020-03-11,Snacks,1193.0,63.6,16.3,0.0,0.0,0.0,65.0,884.0,112.5,142.1,5.4,88.4,24.8,9.0,0.0,6.6,71.4,
2020-03-12,Breakfast,886.4,29.9,6.6,2.0,4.4,0.0,350.2,695.3,664.0,102.9,4.6,30.0,55.1,12.3,0.3,46.8,15.4,
2020-03-12,Dinner,1400.6,68.2,13.6,0.7,3.6,0.0,239.0,1657.8,278.4,148.3,4.7,52.9,53.8,68.0,96.0,38.0,69.5,
2020-03-12,Snacks,1082.5,75.6,26.8,0.0,0.0,0.0,137.5,736.5,0.0,87.6,5.6,33.5,23.6,5.5,0.0,13.0,19.5,
2020-03-13,Breakfast,786.4,29.9,6.6,2.0,4.4,0.0,337.7,626.5,464.0,92.9,4.6,21.2,40.1,12.3,0.3,28.0,15.4,
2020-03-13,Dinner,1000.0,39.4,0.0,0.0,0.0,0.0,170.0,1402.5,170.0,122.6,0.0,28.8,38.7,57.8,93.1,13.6,57.0,
2020-03-13,Snacks,398.0,24.4,3.1,0.0,0.0,0.0,0.0,481.0,0.0,34.0,3.7,3.9,14.0,0.0,0.0,1.0,8.8,
2020-03-14,Breakfast,1023.9,49.9,9.8,2.0,4.4,0.0,337.7,626.5,464.0,101.7,7.1,25.0,48.9,12.3,0.3,28.0,20.4,
2020-03-14,Dinner,2032.5,78.4,8.8,0.0,0.0,0.0,187.5,3270.0,170.0,276.9,7.5,103.0,58.5,65.8,117.6,21.6,107.5,
2020-03-14,Snacks,1126.5,69.6,29.6,0.0,0.0,0.0,143.5,827.5,0.0,114.0,6.4,59.1,20.2,14.7,0.0,11.0,96.3,
