,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_watts,weighted_average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,max_watts,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_temp,elev_high,elev_low
10,2,Group Workout: Chicoma -3,33032.8,3900,3900,0.0,Ride,12.0,6000757064,trainerroad-f2d9a2b1-01b1-4743-9faf-8577d0035434.tcx,6378113168,2021-09-22T10:47:01Z,2021-09-22T04:47:01Z,(GMT-07:00) America/Denver,-21600.0,[],[],,,United States,,,0,11,0,1,0,True,False,False,False,everyone,False,b8481130,False,6378113168,8.47,10.9,87.9,236.8,247.0,923.5,True,True,171.3,184.0,False,True,491.0,0,1,False,224.0,5724645,1,a6000757064,,2,,,
11,2,Night Ride,144051.0,21539,23021,2575.0,Ride,10.0,5986659291,garmin_push_7518125350,6363321491,2021-09-19T09:31:16Z,2021-09-19T03:31:16Z,(GMT-07:00) America/Denver,-21600.0,"[39.726752, -104.970577]","[39.727265, -104.970991]",,,United States,39.726752,-104.970991,32,15,0,1,0,False,False,False,False,everyone,False,b8481130,False,6363321491,6.688,20.6,74.4,183.3,210.0,3948.7,True,True,149.1,171.0,False,True,752.0,14,3,False,562.0,5724645,1,a5986659291,}fnqFtou_ScJn@SxgBoN|JwTa@cBhTeg@z[kf@vJqc@di@xQhv@Jb~CmJnVBvgCqJnHh@zuKaEjJD|b@yf@~@r@r|CjCxScBvh@eG|XsIf@}JjJeAhVdPvhA`I~cAnTxPrOnUdDoAvAnD}BnElPj^f^kZn`@rx@lNyD}@bQmNjQAnGwGy@u@fJsFaAkStNwAvEjDnOs@zNlC}MNhJdByGiAgPfPgEpQl@jEhCbDlMfKxDzFxK|VqCcCrA|BnAcL|@rL~AxIcQoFiEBsJ_G}GdLyHjBzSvUdNxDhSxV`N~JoB|DxMvUdN|Mb]PvJpGbPYrNyF|SD~T}Pha@wHlW~DpR^v]oG~Xdy@tIaGtVb@`IgFvKd@zO{Jl]g@tRbNdE}CxSlFrDrIdMLxO`H_DzGrJvFjN?bN~OiAfJtIjAxJmIhf@yK{B{DxUgQpGgc@pq@{Oj@ePt[RzIhL~XeAfRqHhLw@j^|@tKvKzPaFjfAxGp`@aFbUwPx\kVftAiQn_@sXxZcq@b_@}GwB_GbJ{FeC}JjGcL`TnDfEj@rIfRv]_IvWrHbe@_Rhe@eDnYjJtTC~[lNtKuGbO`Frd@wJdX~@bN|LdYoBwCm@tFhEv_AoF~~@eRuB_Z~IlMwLEmIQvGkSlL{GqDDvMoD~C~AtI{LlDlCdIeKfEf@jNsHxVnCoHTsTmLoB|B_MtDiCkCuc@xEq@mFc@wCx_@cEtKmJvB|@jUsHjAoG|LRvHxDdD{[`W_PrVmJcG{J|Bob@}H_Iaj@_JgHeJtBaCiToHyJ}Ej@yDcJcFuTpAyHaKaPiKeJwLMjBzGyBv@iUuJp@cVkE{]pBk[sBkYjOs^hAyWsEeFdGul@~WiPnOyXhd@aa@za@_PxF}SeI}EmMrAuJiSim@o[wVcAiK{]_i@wh@_Gl@i@cE|FyQjU{QxBqLpLuMh@sr@uFwMzFkc@lR{GhAkLzZ_KhJsPcA}FjSsH~Mm_@hBwk@zQeOzCstB}KmTyQcfAuFff@wP_x@sIwFrE_A|QoXV}ZwIcFvFeIfBmUjH_D{Cu^qIsAtJcc@hHgKqBebBxAma@zGyVkCqJjGqIxIb@`CwVpWwG|I}H|AwKfQ}BjJ}NgKamAgCcBjC_OiHaXcUyR~@qFjHmBeFyT|IsM}DqH{JeAMkZ`Ko^dDm@vDcUlKq@rl@ak@dDmJmq@}zB{RezA{WcmAb|A{AkC}fDVy|GuDqY~BoVUscJhUWZmMbl@UKumBwQqt@|f@qk@pd@wHxg@}\f@w_Cdo@O^_F,2,15.0,2786.6,1589.0
12,2,Morning Ride,7721.9,1032,1448,46.0,Ride,10.0,5979189899,garmin_push_7510039647,6355471306,2021-09-18T11:22:15Z,2021-09-18T05:22:15Z,(GMT-07:00) America/Denver,-21600.0,"[39.72619, -104.970617]","[39.726013, -104.970479]",,,United States,39.72619,-104.970479,2,5,4,1,0,False,False,False,False,everyone,False,b4544175,False,6355471306,7.482,13.8,73.5,171.5,190.0,177.0,True,True,138.4,168.0,False,True,827.0,1,0,False,15.0,5724645,1,a5979189899,wfnqFrou_SCDIB_BCiAB_AAyA@EBCHCXC`A?hTChBDdBAxCBzDEbBAnFB~CCbSAdBGx@?hABb@CpADdOEl@U`@q@x@MJyExCgAv@yBtA{TjO]XD@GL{@l@EH@BB?dAm@lCeBpBuAd@W|AeAhAy@zDaCt@m@|@i@h@c@|@o@jAs@~@g@z@w@dBiAl@i@~CcD|@mApAsBdCeGrAeCx@qA`AoAjAcAvCsCpAkApBuBf@q@dC{DvCwFx@yAnCgFlCuEhCyE~@cCr@kCx@{DpAwJr@cFZ{ABSEgDGkBB{MFkEGSMMSGUA_CB_E?SB[EaACoDBoA?GCCEGy@CMISi@c@KC]EsMAkDCwADsB@mACSBOJEHETAj@@~P,2,12.0,1632.0,1601.0
13,2,Black,31320.3,3600,3600,0.0,Ride,12.0,5969149421,trainerroad-d6b2039f-dd3b-42bd-99e7-27b4133bbe87.tcx,6344938430,2021-09-16T10:56:15Z,2021-09-16T04:56:15Z,(GMT-07:00) America/Denver,-21600.0,[],[],,,United States,,,0,6,0,1,0,True,False,False,False,everyone,False,b8481130,False,6344938430,8.7,9.2,88.0,214.1,217.0,770.6,True,True,156.2,166.0,False,True,284.0,0,1,False,123.0,5724645,1,a5969149421,,2,,,
14,2,Tunnabora,31785.2,3600,3600,0.0,Ride,12.0,5963845909,trainerroad-8d680d84-59fe-4ac4-9353-2527a06de1de.tcx,6339420880,2021-09-15T10:59:46Z,2021-09-15T04:59:46Z,(GMT-07:00) America/Denver,-21600.0,[],[],,,United States,,,0,9,0,1,0,True,False,False,False,everyone,False,b5607776,False,6339420880,8.829,9.8,90.9,224.2,239.0,807.1,True,True,160.9,174.0,False,True,342.0,0,1,False,158.0,5724645,1,a5963845909,,2,,,
15,2,Beech,31541.6,3600,3600,0.0,Ride,12.0,5936680933,trainerroad-acef77ce-db71-490e-93a4-4ad72c09288f.tcx,6310929486,2021-09-10T10:57:48Z,2021-09-10T04:57:48Z,(GMT-07:00) America/Denver,-21600.0,[],[],,,United States,,,0,6,0,1,0,True,False,False,False,everyone,False,b5607776,False,6310929486,8.762,9.2,90.2,209.6,212.0,754.4,True,True,161.1,171.0,False,True,280.0,0,1,False,147.0,5724645,1,a5936680933,,2,,,
16,2,Old Fall River Road,247665.0,36252,40071,3994.0,Ride,10.0,5917504439,garmin_push_7440667690,6290906533,2021-09-06T09:17:25Z,2021-09-06T03:17:25Z,(GMT-07:00) America/Denver,-21600.0,"[39.987021, -105.232395]","[39.986517, -105.233061]",,,United States,39.987021,-105.233061,95,23,2,1,0,False,False,False,False,everyone,False,b8481130,False,6290906533,6.832,25.0,76.6,177.5,196.0,6435.5,True,True,142.6,160.0,False,True,801.0,36,19,False,737.0,5724645,1,a5917504439,{}`sFnehaSxEpUUwe@oIff@m`ArhB}_EpBo@av@smAqA_x@wdAq_C~J_d@pYmIiXqn@iEkHus@qrAYk@nxA_xAUa@{\ik@Mc@uZsVy\{zCtAy@}vCifCCm@juB_R]yBg[}aAs@|DykF}sGs@}@wpBogDeD{{DhAqGiw@enG~@CrwAu_@fsB}lBvKsaBjh@g`EhIgr@tg@pFlxAqt@ll@iZp|@xGpP_J~QdQfBoA`Tl\zZpLt`@YfyA}]f}@xBhq@sPd_@{[v`@Ah_AeUj]dJ`_As[v|AtDhg@i\t_AqWpwCoPni@}i@dYeMpl@{VhU`B|Rk_@`PsId]~X~`AeD|Y|MfQ}Eh`@hSNkAzw@zK`OaGr_@beEjgCfr@h_AbLpc@ncAhi@bu@~bBdMrsAxq@lGpMiHpE_l@pBnI{KnH|@loAaVbyAhI|s@ej@~g@ar@tf@ir@hsDk@|TbMyE|GlP|@xe@{Y~|AxDpOcZhf@kBhy@m\|eD{CvCe\n{AsU|lCiEvSqBgOMvkAi^frAgJvFmEcEpIuVc]hV_Uty@@t`@yOeV}EdFpQldAjd@lgAfNzExJwn@ta@mYdFuVjR|@gLsXjVB|j@ga@iDqt@bNoXcFud@hLyg@nZwRbLo]dq@~DlJsM_F}y@|IgqAeb@wpAcWmg@hJmPvV`p@lSmAvT`XvI{O~Oqw@qDel@_t@_rAbRgs@r[wRma@|Pkc@`y@|Hxi@uPwh@nk@q|Btj@_lBr[iIsB}Vna@g\r_@u{@tFrb@`Hu@xNms@yE_`AeP{^pf@{vBgEe_@jfAmIn`@{XfHmm@xRkEvHrLfZq_@dd@uLpxAfh@tDal@vt@btAnbBvp@naAeT`s@tBncDkm@zu@oYl_@tC|o@ue@db@rNhaAcg@tUpGvRji@lNtC~LwNbWibBlWc]gAarAvNqy@pa@}cA~vA{mAv^zPpVjh@hQuLvSlWbd@}ArHf~@v]vYvIx_@nVnThEhm@dLpCbCufBj\_eAfEywBdNcf@mKgeAi|AmgAmD{SnByp@fCqX~_@mLfa@qv@`_Aci@ne@{xB`R{Dt@o`AwJcb@tm@kxAmPsb@kWyDfWsdAyEuc@{SyAkDymAj[uTv{FyBxJw\bJubADuy@zaAufBPabBzyDTpe@}X|n@}PlD~Khr@wl@ngAbE,2,18.0,3571.0,1561.2
17,2,Morning Ride,106452.0,13590,14656,1461.0,Ride,12.0,5910384929,garmin_push_7432591193,6283440853,2021-09-05T10:12:52Z,2021-09-05T04:12:52Z,(GMT-07:00) America/Denver,-21600.0,"[39.726325, -104.970599]","[39.726421, -104.970582]",,,United States,39.726325,-104.970582,25,20,0,1,0,False,False,False,False,everyone,False,b4544175,False,6283440853,7.833,22.5,74.2,204.3,228.0,2776.9,True,True,147.9,169.0,False,True,845.0,10,3,False,339.0,5724645,1,a5910384929,}fnqFrou_S_Jx@KzgB_|@`l@_LpKwNjFwQd@gJzDm]fe@oEhCv@~AkArB`CvD|Mxi@RjhCkV`@|@vrQiE|KRdb@tDl@`@pJ~j@d_@R`g@]nBsn@FoCnKLfLuCxHaAlRo]RBxPdCfRuDpx@kEtI}GCgKbJeBtHPfNhPrhApDbw@rCtKpTbQlOzTnK}IiAtAtAxEgH`InPz^j^kZxNb^pPrYlN{D}AjHj@hG_OfRFbG}Gu@y@zAL`GgGo@_HvDgAbFyGvAqA~DrDlO}@dOtCeNLtJfBwHsB}Ib@oDhPcEhLhEbD{CnElCzCdMdCfCjF^`HvLnGqD`NXaCnA`CpAeL~@vL~A~D}DvCwJoF}E?mJ_GmCEeC|EoH~DUdAlASvHfA|GfMhDxExFrBfDl@fLlEtF`IfA~HxGxI{BbEhMfMxDxHnJpMf\PrJjGdP]bOkCrH|AlMw@fGl@bK|CvAdGiD`D|J~AxQz@rT_B`x@}E`^bIhD|A{FxC_@GlCiBGzEoCoFZwBnFsIeBoJ|w@qGjRiCr^`@bEjE|LrKpPnElCHzEjCQnD|E~@dDa@bLnHkD`GvI`GjO@rN|OwApKhN~DKp@~DgAhQ`IdTxEfBtRiEnA_DW}EzBqAVnK|DxBnGbKhH}El@sHuEiA[_BjHmZhH_MdCoB|Ss@pJ}M`DcZvJk[fHmb@lXk_@jAyRnIeF~TwWnHwEhIkNnFcD~GcR~IcJBcMbAgArBnDzDa@MrLbCr@AqNmCmEoGiB}Ez@{MgLaKhI{Cy@FkCrHcNQqQwHmJuBqGuE}EJkE`H{Kc@qCqHwGrEyJVwD{Qy\p@c`@~CmSzJyMlP]p@qHwNkOyHoVuPrFp@}H_GkEw@oDyFtA}AhCwDOy@iDyD`@{ExGmElBcDmBoH`AuEqEaOhEa^`BjAoDdCeAaFgAg@`CcEvBcKk@MzE_DbFjDoFiHtJGzEiGnA}CoBoFpBmDeGeE`Ag@`QyHeCcCuVsEuDaExGsBhODtLiIAlQa~@tKuLnCwH^{|@xLum@Vu^lCqUe@oEaP{PwNeAeB_Dd@_H}FyAup@jEyUtMuO`BeY~Muj@s@sO}F_B_HnA{JwIgJWoz@q]w@rVe~As@mcAqCgDc`@eAaBaU{EuQeHkNaWmZuAgTck@e_@IkJ}D{@Iwa@lEaLy@{pQ`V{AG{fCm@{GaMgb@}ByCdAqBw@uB|FwDt^we@hG{B`Ri@xNyFjhAqu@`Sa[dSuUlQc\hDkLtDeW@i^{ZeCs[Qa@tS,2,12.0,2338.2,1576.4
18,2,Continental divide hike ,11251.1,11507,14506,597.5,Hike,,5900206517,garmin_push_7421607675,6272802691,2021-09-03T13:24:54Z,2021-09-03T07:24:54Z,(GMT-07:00) America/Denver,-21600.0,"[39.797745, -105.776342]","[39.79845, -105.776545]",,,United States,39.797745,-105.776545,0,14,0,1,0,False,False,False,False,everyone,False,g1489619,False,6272802691,0.978,1.9,53.4,,,,,True,111.4,157.0,False,True,,0,9,False,54.0,5724645,1,a5900206517,{~{qFdmrdSTGdANn@WfAk@lAyAR_@ROXGd@]v@[nCa@LM@]OMeA@s@MuA_@k@_@gAYUYFYpAF`AUb@YjEmAjAk@vAOPU@UQSw@Fa@CYQwCi@k@@eC[kBGwB[iAu@o@m@[i@mA}@c@wAg@mAKu@Wk@i@sBI{BGiANaBByAPoBXiBv@gBt@sBRUNq@?yAJgBM_BB{@d@oDPi@Ds@Pw@FiAJg@P_BKa@?MQSOs@Q]Ci@YgAG{@a@yAKsAUy@[gC?[GSBYe@_AKiBY}@m@q@Wa@YGB_@MGFo@I@Q]_@gBSqBAa@MeAScAu@\k@FYEQYK_@c@i@wAmCSa@[uAU_CHoB?{CEYw@}BE}@D{Dc@k@YUw@gA[k@E[_@u@SSg@Gi@q@K[a@]a@k@[wAFWHGESc@_Ai@eCc@qA]yAQQWAEWEU@yAM_DBaAG[@Ys@cEGq@Dy@c@yADmAfAYE]HM@YQcAQe@Aw@Ne@`@q@Gm@HHMKDHJ?KHB^CB?GBBCEAVUZGj@?f@GKs@Kf@@JEASNq@\_@GJBEEBBQKUAG@HKC\BJ_@M\?^Ek@HIBn@EHj@Sg@BQP[fABz@GO@o@Ne@GMAWd@?C?@SCRBSM]?DFE@LVPQFCJAQ]QROBHICFCCCD?EAMPHGLf@[r@G^Aj@ZvB?ZMPH\gAPAf@@d@V~AAz@Nh@n@~DBbCP`D?x@ETFh@h@RhAtD^|Bh@pAGFGXXvA`@h@d@\Vj@Z\b@Nd@b@^lAr@nAtArABd@GbB?|AD\x@vCI|Gf@nD|AlCtAjCh@Fd@Cl@_@HNN`BLZ?b@V`CVpATd@HAEl@LDE\^JR`@`@`@LXNj@PlBHRXj@A^DP@d@TzBVr@LvAVv@R|ALVTtAPZB\\vA?ZOh@Cn@I\?z@UpACh@Mf@e@pD?dAHr@MzEMx@OLSz@_@z@cAxBS`AGjAQx@CrBKrAHdCDl@l@zBVl@XvAx@xBn@d@dArAfBnAlARnBH~@PrE\xCn@l@?NJFRIT{@F{Ar@]Do@^w@N_C~@k@Fq@Gm@RATJJtAn@d@DjBp@tAJTTEVeDp@cAb@s@j@a@n@gAhAeAx@cBt@[HQEKFk@QeAI,2,,4007.8,3446.1
19,2,Warlow +1,45451.6,4499,4499,0.0,Ride,12.0,5892866568,trainerroad-1c734c7e-b70b-4790-ad33-946245fa4dd9.tcx,6265121130,2021-09-02T11:02:30Z,2021-09-02T05:02:30Z,(GMT-07:00) America/Denver,-21600.0,[],[],,,United States,,,0,10,0,1,0,True,False,False,False,everyone,False,b8481130,False,6265121130,10.103,10.8,90.6,222.9,245.0,1002.8,True,True,163.0,181.0,False,True,384.0,0,1,False,204.0,5724645,1,a5892866568,,2,,,
20,2,Taylor -1,38777.9,4500,4500,0.0,Ride,12.0,5885752827,trainerroad-573d0004-7a56-4d44-98d5-685d170a3b98.tcx,6257700364,2021-09-01T01:38:51Z,2021-08-31T19:38:51Z,(GMT-07:00) America/Denver,-21600.0,[],[],,,United States,,,0,10,0,1,0,True,False,False,False,everyone,False,b8481130,False,6257700364,8.617,10.6,91.4,221.1,238.0,994.7,True,True,156.8,172.0,False,True,487.0,0,1,False,165.0,5724645,1,a5885752827,,2,,,
21,2,Cirque,46758.0,5400,5400,0.0,Ride,12.0,5873569485,trainerroad-1cacd29a-c6ee-4f8f-a51b-fa0f77a5f164.tcx,6244977948,2021-08-29T15:57:02Z,2021-08-29T09:57:02Z,(GMT-07:00) America/Denver,-21600.0,[],[],,,United States,,,0,6,0,1,0,True,False,False,False,everyone,False,b8481130,False,6244977948,8.659,10.1,91.3,218.3,246.0,1178.9,True,True,156.0,175.0,False,True,578.0,0,1,False,198.0,5724645,1,a5873569485,,2,,,
22,2,Starlight -2,42775.6,5400,5400,0.0,Ride,12.0,5867709674,trainerroad-7f16bb68-0acf-4410-9c38-01ce4b466f5e.tcx,6238821532,2021-08-28T15:15:41Z,2021-08-28T09:15:41Z,(GMT-07:00) America/Denver,-21600.0,[],[],,,United States,,,0,9,0,1,0,True,False,False,False,everyone,False,b8481130,False,6238821532,7.921,10.4,91.4,235.9,248.0,1273.6,True,True,163.2,181.0,False,True,449.0,0,1,False,241.0,5724645,1,a5867709674,,2,,,
23,2,Pettit,28432.5,3600,3600,0.0,Ride,12.0,5852896027,trainerroad-c34007b3-5cee-4eeb-bcb6-9c64ba11fc7b.tcx,6223306881,2021-08-25T18:43:45Z,2021-08-25T12:43:45Z,(GMT-07:00) America/Denver,-21600.0,[],[],,,United States,,,0,6,0,1,0,True,False,False,False,everyone,False,b8481130,False,6223306881,7.898,9.7,86.0,221.6,233.0,797.6,True,True,154.8,175.0,False,True,666.0,0,1,False,116.0,5724645,1,a5852896027,,2,,,
24,2,Night Ride,174013.0,27183,29225,3321.0,Ride,10.0,5836138051,garmin_push_7351608264,6205787715,2021-08-22T09:35:03Z,2021-08-22T03:35:03Z,(GMT-07:00) America/Denver,-21600.0,"[39.726185, -104.970638]","[39.727265, -104.971006]",,,United States,39.726185,-104.971006,36,24,0,1,0,False,False,False,False,everyone,False,b8481130,False,6205787715,6.402,22.9,74.5,183.6,206.0,4991.6,True,True,147.0,167.0,False,True,785.0,9,11,False,636.0,5724645,1,a5836138051,ufnqFrou_SeJp@OjhB}hAzw@km@lNed@no@iG{EePxUMhz@oUdo@sBhmLlHr}M_bAl@a@tIeB{IoUrAvt@baEpi@xbBex@lk@s]`gAz@zVbPxIsIrMlFhToJbJ`UdSxGfXaCfOtObpA_JxMwQnCgMnUiWbHkClVuQfJpCnHoJjf@nB~sBcTbq@nIlAvC`_@mH`C_J``@|I`G[bZgXhZ~InGdPbw@rFye@vQ|eAbLrTcDtuBqQ~MeBrk@yMd_@{ShIaHhXq\`XwRdHcG~b@zFdNs@xr@v@mr@w@lr@yf@bn@aF`Yg^}EuE{LpEeDoMw^wf@ky@ePyj@vEoi@aZ`]gPcEwUjCxHnYcEhc@gRj_AoQtUw[bzBmB~WdLnMw@pNlIzRsMmAhDtEgAvb@jKdb@}Z~t@B`_@jWpq@vA|TaPjt@|[vJlh@j}@l]wF`XqSzIaf@}Ct^wSda@wKreAqMvW}LbuAdSoeApp@yFbGgSvJ}CiBuMbSa]h^`GzKpk@dPxLlDs[lb@dPbNxj@vVnRbMaAjCyId\jN`J_\fBcq@|{@dOll@sn@oE}MbQmOiA_UbQcPpCs_@fFl@}Er@nC~c@{HfRxLzAcD~]`Geg@|JkC{ByJxLqDx@w\dHlDlSkLP}GHhIuM|Ljm@gEhC{i@Ar[v]`JrVsDta@h[di@__@z@oUtCsChCbMYuL|ItOyCeK~f@tCwL}SlC`DhBIvHe[p@iUfd@s`@xJlF~P{FjOm\_AkRlMoQfR`B`Zw\vm@gH`DuU~Js@wTsGIePpY_JlM{o@mIc`@dRs|@_UkCqY|Ie@gh@jKuSqWdE_PkGiIvAhJkRaGmH~HyGeOuL|AmJmHiWxIyY|QwNcFqVr@ke@dPeHkVuXhPma@ePey@`KqiA}A}g@mg@sMlD}TmRm[T{[hOqp@i@cUsLsIuUdCoIwT[{X}QaLaObBeHg`@iFoHqHdDSsP}P_SjSq_Adk@qW`Js^SsUvOfAvD{QiBiOa^oAyJiKoI``@cXtd@^sQkIiE|Hg}AyOu`AnEcOn[oNlCe~@`XeoAbPuUb@a}@tLmm@dDaz@iPeS_RmOgGcBwo@fE}`Ab`@m{@{HIiSuImJ_@sz@k]aAtVw~Ao@cbA{d@aGgIqh@ka@wm@w@mqNsUqAIib@yIe@K{zBnJ}UA{zCiRay@fc@qi@fm@yM`c@qZb@q_Cfp@yF,2,15.0,2896.4,1564.2
25,2,Morning Ride,121245.0,15438,16369,508.0,Ride,12.0,5823866429,garmin_push_7338468695,6192933125,2021-08-20T10:20:18Z,2021-08-20T04:20:18Z,(GMT-07:00) America/Denver,-21600.0,"[39.726795, -104.970583]","[39.726036, -104.970589]",,,United States,39.726795,-104.970589,18,15,0,1,0,False,False,False,False,everyone,False,b5607776,False,6192933125,7.854,16.5,75.5,183.1,205.0,2826.4,True,True,144.0,173.0,False,True,634.0,8,0,False,326.0,5724645,1,a5823866429,wfnqFvou_SZrFbs@Ir_DwB`Au\zhEVf@wwAbBoLwD{e@H}`@li@wAxB`E?fVhBdJrD{ApIjDpG}IvAoLzRvEpCoKnHs@\uXpIkGtA}I_BoGrGeDvI`WrWkFtA_EoGiJdCwCbA}KvH]bF{Ec@dQtE`DxAnLWe@zF|AkBnLxQtLtPmKX_HpDgFzFzAlEmDbBmUnNuD~@jCaGp[oZj{@D`M|ZwHrDzDpGCtH_NzEc@pHkLzLqB~HoOfErC`ArG{@jI_SnX~B|KsDvFG`Q}\dn@yFx]oPtT`Fro@~JwBlEkOlLePpGaCnDkOlRoAvDeV|OK~LwT~PcItAzDjEl@g@pFmPdJgXhm@Ob\fPfLvMfU_Upu@`d@hI|N}GxULbF~[bFrGhGsCfHxBjJyD`Kj@hNkOpAzTmJp^gRhXlSdf@Uf^xTwL`|@y\~DqZbImJLaL~R{J}HhW@rLnFtEsJvBeB`I~CvVvHnDcRbJmBhMr@`PdGbXnP`DcA~RbJxFn@`NlJ|GrSaY`HaQ`KaGvChB{GnReGd_@E`e@tLfUjO|@vKmKfGoP`@lVvCvCnYwExDd@gApD~SkHrBgGvHIcA`G`GhZ`HbLxYkWpTvA`DpEmVvXmPl`@}Cl@nClCrAfT~K|Plo@pVrQiErT_XzDvSyB`PzGdU~e@bAnDbb@bKfNzJfEdO`A|NcFxH}ItTwDGrEuNdSwB~IlJxJvXoAoDtZfEnSaAdJaJ`IyJn@uA~ElD|GzQjKfU|hAi@dNyKfK`AdN`G~F~Iu@xBiHxCXnC~KcFfJf@dFdWhg@vWvLxNj[nDNfQsMbG|Bx]aD~IaM~Mq^xLeJ|XmElNC`x@`Sax@}RcNAqYvEkLpIgNt^_KxMc]nCgGwBcUrM_P{[wWaM}Vig@g@cFhFkJgD}KuCWyDbIkILwDwDyAkOnKwJdAyL}SqgA{EwIgNiF}BmFf@cJ{PkPqDW_BzEwq@Oem@kPsHaGqICgNv@sp@|Za[x@_u@{YcLgAyI{GkXtB{DkAmFoVwRgTo^sT_VwY_CqLcF}Eo@uEnIq`@S{UqLab@kA_T_H{JmHwB\{U{Dd@u@yNgHaCeXrGoWuE{ImWgZ_[YsHuKeI{H~HqIHkWuXmFp@oDpHsJv@_EcCeF_PwLeEi^PqZmFoO~IqGNePqZkX_Q_OuDgSzJ{MmRuOsGdH_QP{W|CoGzBdCtTa@F_OuAuAbAsI{Gy@dCA^}FrBZFmJkThBAmgBgJq@UqTwsDgAQa\oJ]m@u[mlEXtAqGuHEmAnFglAAy@|Tqg@DeDnDq}@k@,2,12.0,1750.8,1609.2
26,2,Mont Gosford -1,37184.7,4500,4500,0.0,Ride,12.0,5818404192,trainerroad-97aa338d-0f25-4a0e-804e-f76642d6794e.tcx,6187220104,2021-08-19T13:09:46Z,2021-08-19T07:09:46Z,(GMT-07:00) America/Denver,-21600.0,[],[],,,United States,,,0,7,0,1,0,True,False,False,False,everyone,False,b5607776,False,6187220104,8.263,9.5,92.0,212.4,214.0,955.7,True,True,163.3,172.0,False,True,268.0,0,1,False,204.0,5724645,1,a5818404192,,2,,,
27,2,SBT GRVL,227646.0,27668,28349,2950.0,Ride,11.0,5799186317,garmin_push_7311555900,6167130224,2021-08-15T12:30:25Z,2021-08-15T06:30:25Z,(GMT-07:00) America/Denver,-21600.0,"[40.486011, -106.836712]","[40.486123, -106.836886]",,,United States,40.486011,-106.836886,46,26,6,2,0,False,False,False,False,everyone,False,b8481130,False,6167130224,8.228,22.3,81.8,198.1,215.0,5481.9,True,True,157.3,177.0,False,True,894.0,30,11,False,994.0,5724645,1,a5799186317,qlbvFnpakSs^t`@}^vaAwpClw@qZrv@qjA|kB{l@|f@cAh|@sLx_@rKtm@y@fz@ggDll@}`Asa@ix@|W_L|UvGpKk@nnBeWbAgd@jc@ga@nxBqv@~m@kT|f@sV~B{Ifn@_d@@oIr[o}@th@iXosAlBewFel@cw@Fan@mp@qq@kgBa`@crAmCgc@sVGdx@_eAo^yi@h@eAj\_g@j@otAldBke@dCg[`y@_PjCii@m]UrXytAhz@kLfZi^]ym@`[_IniAkk@TuOyWif@}IuFbiAo`@fRgQ}{@rVis@k[s~@Ksu@mXoIjUqt@diBgiDfw@}e@vsB_Lhm@ka@laD_[`_ArF~fBjr@mAjvAr[jq@dh@}EQclAfc@|VdrAlCbgB~_@zp@|q@[hm@hl@pw@iBdwFnWr`A{BjQb]}IcEbvAvzApLld@xz@nDp|@lj@z|Av[{I|d@`Sdu@aa@aCu]nXcm@rEwdBcB{NuVdAwOiUdMa|@S{mAlZgBLsb@v[iYde@ln@n`@{VdiA~El]v_@jYqC|[eWtF{`@hhAua@n`Bm|Bjt@nH~UlY~^c@vo@f^lm@yJeM~kCrErpAj]xTteAc]sHsg@dSyWzPo}@`x@qFbNyW|`@jBbHmi@fk@~QzXsc@t[fIdWeRvOrgA~}@jXn]_i@tiA_RuWmUvAg[jTcg@ze@wH|mA`cAjg@lGf|@zx@bsAnIpMiM`hBpu@n^`c@hUx`Ax^gFpw@hp@fN~cAfi@l{@nyAnsApt@|WjcAdgBfcAtm@pa@fn@dh@rEvMza@bD}Rzb@wJhl@bAvVqu@lF_kAgb@qu@`BweB_Jkp@sTqMaJzJqD{e@meAq`Ae`@q{@sP{_AkcAi|BeGrIG{q@oq@m~@ePJ_Ef`@i`@fWu@vnAuMrBc[n~@m_@wC{d@~S{fAz`AeGzXk]kNsOtLyQgQwHor@ypAibAcv@_VmEdMi{AqIsz@}w@ui@{HyjA}aAwe@vFiRn`@gV]yMmz@kVu_@acBlF`@{lBzb@sErOoc@}Ige@~Lu_@}IaiA`Ecf@iMa{@_m@`PsOb[wwAht@aQnYwaC~lAum@en@ibB]iF}b@_RiIeOacA_Eu{@nUwTaAqgD~j@szAgBwYjSiT,2,24.0,2565.6,1994.0
